"","County","Year","DI.Avg.","Yield","Soil..WA.","RF.May.","RF.June.","RF.July.","RF.Aug.","RF.Sep.","TMax.May.","TMin..May.","TMax.June.","TMin.June.","TMax.July.","TMin.July.","TMax.Aug.","TMin.Aug.","TMax.Sep.","TMin.Sep."
"762","Van Buren",2001,8.38,"Low",49.5,2689,1609,457,1019,857,234.7419355,122.0322581,277.1333333,155.1333333,319.3870968,196.7741935,312.2903226,182.6451613,248.7333333,115.4
"763","Van Buren",2003,-2.14,"Low",49.5,1076,1549,1779,564,1469,239.8064516,98.25806452,273.6,146.0666667,309.8064516,189.0645161,322.0967742,186.9677419,246.2666667,111.9
"764","Wapello",1995,6.9,"Very Low",54,1711,629,869,560,958,196.9677,103.6452,270.5333,175.4,307.6129,196.3871,315.0323,207.7097,228.1667,113.4
"765","Wapello",1996,2.27,"Low",54,2723,1029,656,539,909,193.0323,109.4516,270.9,174.0333,286.871,181.8387,282.9032,179.4194,231.0333,121.2667
"766","Wapello",1998,9.61,"Low",54,1178,1937,1392,2479,920,244.6774,143.6452,257.9667,167.2,296.6452,202.7097,290.2903,194.8387,274.1667,160.9667
"767","Wapello",1999,4.36,"Very Low",54,1566,1172,618,787,603,217.9677,121.871,269.9,169.6333,325.7097,214.1613,283.2581,174.129,248.0333,111.5333
"768","Wapello",2001,8.38,"Low",54,2442,1424,768,1391.5,670.5,212.0645,114.1613,261.9,152.6,304.9677,193.8065,284.6774,169.7419,221.9333,104.8333
"769","Wapello",2004,0.49,"Very High",54,1528.5,968,649,2551.5,194,236.7419,114.5484,253.1333,144.2667,269.3226,166.6452,249.6452,137.6129,260.8333,120.2333
"770","Warren",1995,7.39,"Very Low",55.2,1447,1129,986,439,794,186.9032,82.12903,253.8333,152.6333,290.2903,174.4194,303.8387,189.5161,226.3,92.93333
"771","Warren",1996,5.05,"Low",55.2,2826,1510,572,372,882,181.3226,88.41935,251.8,153.6667,272.7419,156.3226,269.0323,159.1613,222.3667,96.9
"772","Warren",1997,0.04,"Low",55.2,1489,1237,715,922,620,186.7419,58.67742,269.1,154.1333,292.931,175.0345,269.8065,158.8065,246.1667,119.1333
"773","Warren",1998,6.74,"Low",55.2,1413,1421,759,1096,326,234.0323,124.6452,245.9333,139,287.4516,184.2581,284.6452,178.3871,269.5172,139.8276
"774","Warren",1999,5.19,"Low",55.2,1328,1335,994,567,648,206.8667,101.1,252.6667,152.6,303.871,191,273.6774,155.7742,236.1667,83.1
"775","Warren",2001,6.07,"Low",55.2,2412,1171,459,927,1355,211.3871,106.2258,246.5,140.6,290,186.2143,293.1935,163.7419,228.9,100.9667
"776","Warren",2003,-4.13,"Low",55.2,1707,1985,686,96,964,210.3871,91.77419,252.9333,124.2667,288.087,157.913,313.9677,181.6774,239.4333,85.36667
"777","Warren",2004,5.66,"High",55.2,2099,718,1597,1341,232,223.7097,104.2903,249.8333,140.1667,269.2258,164.3226,254.4,138.6333,263.5667,122.2333
"778","Washington",1995,6.9,"Very Low",68,1787.5,1330,844.5,497.5,591.5,210.2258065,101.9354839,283,173.2,310.7741935,191.8387097,319.2580645,211,234.5,110.7
"779","Washington",1996,2.27,"Low",68,2786,640.5,355.5,653,570,204.7741935,101.7741935,279.2666667,170.1666667,299.5483871,174.2258065,289.6129032,176,241.4666667,118.3333333
"780","Washington",1999,4.36,"Low",68,887.5,836.5,864,1169.5,612,222.5806452,103.2258065,269.4333333,150.1333333,315.6666667,185.5333333,273.137931,141,245.1724138,79.72413793
"781","Washington",2000,2.46,"Low",68,808,1419,1042.5,369,882,240.8709677,113.9677419,258.8333333,143.2,279.2903226,166.8709677,290.3225806,172.3870968,264.4333333,108.1666667
"782","Washington",2001,8.38,"Low",68,2230.5,1108.5,818,559,807,224.9333333,116.7,254.6333333,144.3666667,303.4193548,182.7419355,291.483871,162.3870968,231.8,91.66666667
"783","Washington",2003,-2.14,"High",68,842.5,1034.5,1060,531,1105,219.6129032,77.4516129,264.4666667,132.4666667,289.5483871,169.9354839,310.2903226,163.1612903,247.1333333,87.83333333
"784","Washington",2004,0.49,"Very High",68,1745.5,440,1372.5,1309,317,237.516129,107.0322581,264.6896552,149.7586207,277.0322581,160.4193548,256.2903226,132.4193548,271.2666667,105.1666667
"785","Wayne",1995,7.39,"Very Low",50.2,2669,1363,1437,425,750,180.3548387,81.74193548,258.1,155.9666667,294.8387097,179.2580645,310.5806452,193.3548387,227.7666667,99.3
"786","Wayne",1996,5.05,"Low",50.2,2894,822,812,759,508,198.3225806,105.5806452,269.2666667,160.2,286.7419355,154.0645161,278.0322581,159.516129,234.6666667,99.1
"787","Wayne",1999,5.19,"Very Low",50.2,1708,781,740,488,658,207.6333333,98.56666667,259.4482759,147.5517241,309.483871,188.7419355,275.8387097,154.7741935,246.1,83.53333333
"788","Wayne",2000,-2.28,"Low",50.2,558,2320,745,939,1032,234.9032258,106.6451613,257.2666667,142.7,274.9354839,175.1290323,286.6206897,177,255.0333333,111.8333333
"789","Wayne",2002,-2.54,"Low",50.2,1463,460,721,1103,269,196.3870968,73.61290323,279.9333333,165.7666667,305.5517241,185.0689655,282.2258065,163.516129,265.0333333,118.6666667
"790","Wayne",2003,-4.13,"Low",50.2,974,984,1249,237,1716,213.2258065,83.90322581,249.4,135.0666667,292.0967742,173.483871,311.516129,176.2903226,227.9666667,86.36666667
"791","Wayne",2004,5.66,"High",50.2,1183,538,1310,2694,269.5,219.1290323,105.1935484,243.9333333,139.9666667,262.483871,162.0645161,248.2333333,132.6333333,255.1,118.4333333
"792","Webster",1995,3.85,"Low",77.7,1476,1321,546,740,962,189.8387,75.32258,260,148.9,293.3226,167.3548,297.7419,184.6774,216.3,82.9
"793","Webster",1996,2.99,"High",77.7,1762,1583,881,1432,483,181.2903,79.45161,264.3,153.9,275.0968,153.9355,265.0968,151.3548,214.9667,97.63333
"794","Webster",1997,0.61,"Low",77.7,961,836,659,127,488,183.5161,44.29032,288.8333,145.3333,292.8387,176.3226,264.7097,149.4516,248.5333,109.8333
"795","Webster",1998,9.2,"Low",77.7,1075,1961,1067,734,209,248.9355,118.3226,246.1667,136.7,288.4516,177.8387,278,175.6452,272.4333,128.9333
"796","Webster",1999,7.29,"High",77.7,1185,1519,999,491,163,208.2258,100.3871,260.6333,143.8667,308.4194,187.129,268.871,153.5484,242.3,85.53333
"797","Webster",2000,-1.3,"High",77.7,1190,1149,1115,1105,266,237.8387,97.87097,264.4667,130.5,277.5806,172.3548,275.2258,164.3548,253.5333,95.26667
"798","Webster",2001,-1.83,"High",77.7,2622,899,1025,2317,585,208.6129,100.7097,266.4667,145.6333,291.7742,182.9677,279.1613,169.9677,211.4,104.4333
"799","Webster",2002,-0.17,"Very High",77.7,1028,647,1035,1903,301,203.5484,64.90323,284.4667,162.2,300.7419,187.5806,259.9355,158.7419,244.9667,122.1667
"800","Webster",2003,1.51,"High",77.7,968,1171,1463,333,356,190.8065,91.77419,253.3333,142.1,278.9677,168.4194,292.3226,174.3548,226.0667,95.36667
"801","Webster",2004,5.98,"Very High",77.7,1386,896,723,1057.5,243,204.4839,94.67742,249.9667,136.9,265.3226,160.3548,248.5806,130.3226,258.6333,127.8333
"802","Winnebago",1995,7.38,"Low",76.2,1355.5,1399,549,978,836,191.3548387,77.29032258,266.8666667,163.3,283.7419355,166.8387097,291.7096774,186.5483871,210.1666667,96.23333333
"803","Winnebago",1996,0.32,"Low",76.2,760,1158,380.5,1177.5,721,173.1666667,73.76666667,254.3333333,146.4666667,260.1612903,150.6129032,260.8709677,146.7419355,212.6666667,98.73333333
"804","Winnebago",1997,2.06,"Low",76.2,1012,1133.5,1212.5,761.5,729.5,179.3666667,61.86666667,288.1034483,149.8275862,281.3870968,176.1935484,262.516129,140.1612903,238.5333333,106.1666667
"805","Winnebago",1999,12.28,"Low",76.2,1408,1871,2455,561,467.5,216.7741935,97.51612903,253.9310345,143.6206897,300.0645161,180.5483871,263.3,148.8666667,229.862069,79.55172414
"806","Winnebago",2000,2.81,"High",76.2,1188,1763,1262,852.5,291,227.6129032,100.3225806,244.5666667,133.5666667,265.7741935,160.7096774,267.3548387,156.8064516,235.5517241,91.44827586
"807","Winnebago",2001,3.37,"Low",76.2,1978.5,1155.5,672,408,580,203.6451613,97,254.3,140.3,286.5483871,176,273.9677419,164.3548387,214.6,98
"808","Winnebago",2002,-1.54,"High",76.2,570.5,1324.5,2374,1629,479,196.7419355,63,269.9666667,153.6333333,299.6774194,183.4516129,260.3333333,157.1,240.1333333,112.6
"809","Winnebago",2003,0.79,"High",76.2,1481.5,1228.5,894.5,214.5,371,199.483871,90.03225806,252.9333333,144.0666667,278.6666667,167.9333333,294.2,167.9333333,242.9,102.3666667
"810","Winnebago",2004,6.5,"High",76.2,2473.5,843,1523.5,1301,2033.5,204.1935484,90.29032258,243.5666667,139.2333333,259.1290323,160.2258065,238.9354839,122.5806452,253.25,120.0714286
"811","Winneshiek",1995,0.35,"Low",60.9,1163,723,1250,1324,589,207.5484,68.93548,278.6,146.9,296.2903,165.3548,302.5161,191.5806,227.7333,86.3
"812","Winneshiek",1996,0.07,"Low",60.9,728,2065,294,715,465,185.5161,67.48387,261.4667,141.3333,272.871,143.6129,280.4194,136.7742,230.5667,96.43333
"813","Winneshiek",1997,4.16,"Low",60.9,746,819,1385,1000,921,193.7742,50.25806,274.6333,136.6667,279.8065,162.4194,256.129,145.1613,233.8667,108.2
"814","Winneshiek",1998,8.22,"High",60.9,922,2121,570,1505,371,256.9032,107.4516,250.2,135,286.2581,158.9355,278.6774,168.6774,270.4,122.4333
"815","Winneshiek",1999,12,"High",60.9,1163,712,2505,972,344,223.5161,96.48387,262.4,147.5333,306.9677,181.5806,264.7097,146.4516,238.2414,83.51724
"816","Winneshiek",2000,4.73,"Low",60.9,1321,2967,1362,1607,272,227.2258,93.80645,253.7333,129.8333,274.6667,161.1,275.4194,161.6452,240.5862,105.3448
"817","Winneshiek",2001,0.62,"Low",60.9,1272,977,249,653,1595,221.3226,95.06452,261.9667,130.7,305.8065,163.5484,292.6129,158.6129,224.9333,92.46667
"818","Winneshiek",2002,4.11,"High",60.9,1083,1255,1709,963,592,213.2,64.13333,277.0667,151.2333,305.7419,180.3871,273.2581,159.129,254.3,111.8333
"819","Winneshiek",2003,0.13,"Low",60.9,1070,972,445,232,586,213.0323,68.64516,265.037,117.963,283.5161,159.1613,306.0968,153.9032,239.2,91.33333
"820","Winneshiek",2004,10.99,"High",60.9,3083,1209,2209,1455,588,217.5484,91.09677,262.1333,123,278.3226,151.0645,258.8333,131.4,264.9333,104.9333
"821","Woodbury",1995,1.46,"Very Low",56.8,1313,512.5,573,566,780,195.0323,81.74194,273.5,150.2333,313.3548,163.0968,308.6774,190.8065,231.6667,86.53333
"822","Woodbury",1996,8.22,"Low",56.8,1485,1244,2050.5,1238.5,847.5,188.6129,93.06452,282.9667,154.2,273.6129,153.2258,272.9032,154.129,218.0667,99.23333
"823","Woodbury",1997,1.7,"Very Low",56.8,1013.5,762,475.5,241.5,750.5,201.9355,58.06452,294.9333,147.2,290.5806,176.9355,279.7419,149.5161,258.9,105.7667
"824","Woodbury",1998,9.47,"Low",56.8,897.5,1349.5,648.5,964,127,251.4516,116.4516,251.3333,132.5,293.3226,179.3548,284.2903,176.7742,289.8667,132.7333
"825","Woodbury",1999,9.34,"High",56.8,1227,2052,760.5,834,161.5,224.1613,101.4516,257.6333,147.8333,312.1935,195.7097,278.2903,153.3871,239.1,83.36667
"826","Woodbury",2000,-8.18,"Very Low",56.8,1086.5,1227,651.5,559,305.5,253.7742,105.4516,270.1667,132.4,284.8387,177.4839,294.4516,170.2581,268.1667,91.43333
"827","Woodbury",2001,0.9,"Low",56.8,1536,662.5,735.5,1219.5,889,227.4839,101.7419,280.7,146.2333,299.3226,187.3226,284.7097,155.1935,230.2333,95.4
"828","Woodbury",2002,-0.38,"Low",56.8,1319.5,1018,1090,1468.5,310,219.0323,68.45161,304,170.8667,314.8387,193.2581,278.0968,160.129,255.7667,109.7667
"829","Woodbury",2003,1.87,"High",56.8,955.5,1376.5,755.5,441,1764.5,212.1613,76.96774,266.6667,138.6667,299.4839,171.8387,307.5806,163.1613,239,73.13333
"830","Woodbury",2004,5.13,"High",56.8,772.75,1025.333,605.75,314.6667,1080.333,228.2903,97.70968,256.5333,131.8667,278.7097,162.7097,269.0645,133.4516,277.5333,126.7
"831","Worth",1995,2.65,"Low",76.5,1407,976,605,1289,819,183.1612903,72.09677,264.1333333,151.6333333,277.0967742,163.7741935,285,177,207.9666667,76.3
"832","Worth",1996,0.32,"Low",76.5,878,1308,420,1188,354,166.483871,70.03226,245.7666667,143.1333333,258.483871,148.7419355,253.9032258,137.3870968,206.5,88.93333333
"833","Worth",1997,2.06,"Low",76.5,1088,1128,1824,429,682,169.5806452,41.19355,260.1,137.0666667,254.3333333,157.3,236.7241379,133.8965517,218.3666667,92
"834","Worth",1998,4.56,"High",76.5,767,1928,419,1776,666,234.2307692,112.7308,222.2222222,134.2222222,263.7037037,157.2962963,250.6428571,159.8214286,248.4482759,106.7241379
"835","Worth",1999,12.28,"Low",76.5,1628,1537,2735,400,338,196.6666667,97.48148,237.8571429,138.2857143,281.1481481,178.4074074,248.6333333,145.9333333,215.0333333,76.6
"836","Worth",2000,2.81,"Low",76.5,1243,1683,968,1085,186,213.3666667,86.86667,233.9333333,130,240.3548387,184.0322581,243.516129,160.6774194,225.6551724,88.06896552
"837","Worth",2001,3.37,"Low",76.5,1665,1087,1210,385,788,199.8709677,90.83871,245.5,135.6,279.6451613,156.0322581,263.7741935,157.7741935,202.3666667,81.3
"838","Worth",2002,-1.54,"High",76.5,366,576,1429,1940,681,189.2580645,54.64516,260.9,148.2,287.3870968,177.2258065,251.7333333,145,229.5666667,103
"839","Worth",2003,0.79,"High",76.5,1399,1569,1107,394,277,187.6451613,74.77419,241.7333333,127.9333333,264.1935484,157.8709677,276.9354839,155.7419355,220.3103448,82.37931034
"840","Worth",2004,6.5,"High",76.5,3098,687,2334,921,1884,192.8387097,74.93548,233.1333333,124.6333333,251.7096774,150.0967742,223.1333333,118.2,237.6896552,111.862069
"841","Wright",1996,0.32,"High",82.2,1162,1072,664,1523,428,177.8065,77.41935,257.9333,150.9333,271.5806,142.4839,259.5161,141.6129,214.1667,91.16667
"842","Wright",1997,2.06,"Low",82.2,1076,1411,833,287,894,177.3871,43.70968,282.2,147.3667,279.4194,169.3226,259.7097,142.2903,240.8667,101.7333
"843","Wright",1998,4.56,"Low",82.2,983,2435,642,1321,588,249.3548,121,241.3448,136.4483,287.871,172.9032,277.2581,174.4516,273.6,125.4333
"844","Wright",1999,12.28,"Low",82.2,1852,991,1479,492,249,209.6774,106,256.3667,146.3667,310.2,192.2,267.8333,151.3,237.7,77
"845","Wright",2000,2.81,"High",82.2,1169,1536,1796,189,451,233,107.7742,257.5926,129.7407,276.5,174.75,273.1739,163.8261,257.6923,85.26923
"846","Wright",2001,3.37,"Low",82.2,2531,1155,1657,53,689,203.8182,99.95455,269.4,125.2,294.15,180.85,281.1739,156,229,86.31579
"847","Wright",2002,-1.54,"High",82.2,868,525,921,2411,284,207.3,53.7,276.6667,154.0556,293.4,176.6,268.1364,144.5455,254.0526,96.21053
"848","Wright",2003,0.79,"High",82.2,1260,1139,1310,193,523,210.3548,93.06452,261.8666667,147.5,288.4444,161.1481,299,169.6087,239.5926,81.92593
"849","Wright",2004,6.5,"Very High",82.2,1574,1021,781,723,439,216.4828,95.7931,252.4444,130.7037,272.9,161.1667,250.8571,118.6429,263.2222,120
